objectid,id,telephone,website
2698,4101960,(978) 531-2900,http://www.kindredbns.com
2699,2404543,(207) 563-1234,http://www.lchcare.org
2700,14446041,(765) 656-3000,http://www.stvincent.org
2701,67485015,(602) 249-0212,https://www.abrazohealth.com
2702,2365804,(417) 885-4700,http://www.selectspecialtyhospitals.com/company/locations/springfield.aspx
2703,16047842,(765) 832-1234,http://www.uhhg.org/wcch/index.html
2704,3931643,NOT AVAILABLE,http://www.archbold.org/content/default/21/158/0/brooks-county/about-us.html
2705,113,(724) 981-3500,http://www.upmc.com/locations/hospitals/horizon/pages/default.aspx
2706,14047601,(812) 897-4800,http://www.stmarys.org/warrick
2707,15447993,(765) 762-4000,http://www.stvincent.org
2708,13546312,(219) 392-7004,http://www.stcatherinehospital.org
2709,16446307,(219) 472-2200,http://www.vhnwindiana.com/
2710,945879,(419) 399-4080,http://www.pauldingcountyhospital.com
2711,15547882,(812) 268-4311,http://www.schosp.com
2712,304092,(207) 761-2200,http://www.springharbor.org
2713,14946036,(765) 552-4594,http://www.stvincent.org
2714,13147170,(812) 752-3456,http://www.scottmemorial.com
2715,12346545,(574) 255-1400,http://physicianshospitalsystem.net/
2716,17146975,(574) 223-3141,http://www.woodlawnhospital.com
2717,285723,NOT AVAILABLE,http://www.tucson.va.gov/
2718,86730606,NOT AVAILABLE,http://www.landmarkhospitals.com/athens.aspx
2719,89831008,NOT AVAILABLE,https://www.navicenthealth.org/service-center/page/the-medical-center-of-peach-county
2720,6031029,NOT AVAILABLE,http://www.monroehospital.org
2721,24431404,(800) 622-7269,http://savannahrehabilitationhospital.com/
2722,757401,(605) 225-3300,www.orthopediccenterofthedakotas.com/dakotaplains.asp
2723,88430233,NOT AVAILABLE,https://www.wellstar.org/locations/pages/wellstar-sylvan-grove-hospital.aspx?modal=true
2724,12946563,(574) 936-3181,http://www.sjmed.com
2725,1857747,(605) 745-3159,http://www.fallriverhealthservices.com
2726,1003909,(207) 363-4321,http://www.yorkhospital.com
2727,4601550,(508) 765-9771,http://www.harringtonhospital.org
2728,10323294,(804) 747-5600,http://parhamdoctors.com/
2729,4657702,(605) 719-7200,http://www.regionalhealth.com/our-locations/institutes/regional-behavioral-health-center.aspx
2730,3901061,(413) 582-2000,http://www.cooley-dickinson.org
2731,16443351,(419) 294-4991,http://www.wyandotmemorial.org
2732,5102571,(508) 295-0880,http://www.southcoast.org/tobey/
2733,4302360,(508) 771-1800,http://www.bidplymouth.org/
2734,19824201,(423) 844-6012,http://www.wellmont.org/medical-services/psychiatric/psychiatric.aspx
2735,7556093,(507) 835-3110,http://mayoclinichealthsystem.org/locations/waseca
2736,4404736,(207) 498-3111,http://www.carymedicalcenter.org
2737,7055414,(612) 596-6100,https://www.shrinershospitalsforchildren.org/minneapolis
2738,4357105,(605) 336-3230,http://www.siouxfalls.va.gov/
2739,8756241,(320) 564-3111,http://www.granitefallshealthcare.com
2740,3756501,(218) 847-5611,http://www.essentiahealth.org/stmarysdetroitlakes/find-a-clinic/essentia-health-st-marysdetroit-lakes-81.aspx
2741,11256762,(218) 745-4210,http://www.nvhc.net
2742,1329569,(843) 716-7000,http://www.mcleodhealth.org/mcleod-loris/about-mcleod-loris.html
2743,6660629,(773) 471-8000,http://www.holycrosshospital.org
2744,3955125,(651) 232-0228,https://www.healtheast.org/woodwinds-health-campus/about/about.html
2745,11056058,(507) 665-3375,https://ridgeviewlesueur.org/contact-us/
2746,17037777,(865) 380-1448,http://www.peninsulabehavioralhealth.org/
2747,513901,(607) 798-5111,http://www.lourdes.com
2748,804276,(207) 369-1000,http://www.rumfordhospital.org
2749,10073086,(580) 622-2161,http://www.arbucklehospital.com/
2750,1114701,(716) 487-0141,http://www.wcahospital.org/
2751,17237748,(865) 316-1000,http://www.roanemedical.com/
2752,1383709,(208) 685-2400,http://siach.ernesthealth.com/
2753,11923320,(757) 312-8120,http://www.chesapeakeregional.com
2754,3283211,(208) 226-3200,http://www.pchd.net
2755,2422903,(434) 924-5161,http://www.healthsystem.virginia.edu/internet/pediatrics/kcrc/
2756,14523188,(757) 345-4310,http://www.sentara.com/hospitalsfacilities/hospitals/williamsburg/williamsburg/pages/geddyoutpatientcenter.aspx
2757,2522304,(703) 504-3000,http://www.inova.org/patient-and-visitor-information/facilities/inova-alexandria-hospital/index.jsp
2758,983686,(208) 463-5000,http://www.mercynampa.org
2759,2383605,(208) 459-4641,http://www.westvalleymedctr.com
2760,1713045,(607) 756-7525,http://www.cortlandregional.org
2761,7524301,(540) 994-8100,www.pulaskicommunityhospital.com
2762,12623505,(757) 889-5000,http://www.bonsecourshamptonroads.com/find-a-facility-depaul-medical-center.html
2763,13123502,(757) 261-6000,http://www.sentara.com/hospitalsfacilities/hospitals/leigh/pages/leigh.aspx
2764,822630,(540) 636-0300,http://www.valleyhealthlink.com/wmh
2765,13723607,(757) 534-5000,http://www.hamptonroadsspecialtyhospital.com/
2766,883440,(208) 356-3691,http://www.madisonhospital.org
2767,12173772,(580) 623-7211,http://www.mercy.net/watongaok/practice/mercy-hospital-watonga
2768,5024153,(540) 982-2460,http://www.salem.va.gov/
2769,15623435,(757) 673-5800,http://www.bonsecourshamptonroads.com/find-a-facility-harbour-view-health-center.html
2770,15723434,(757) 539-0250,http://www.lakeviewmed.org/index.cfm/fuseaction/site.physicians/action/dtl/phys/99842375.cfm
2771,9623847,(434) 348-4400,http://www.svrmc.com
2772,1820186,(540) 347-2550,www.fauquierhospital.org
2773,997424,(541) 942-0511,http://www.peacehealth.org/cottage-grove/pages/default.aspx
2774,6424273,(276) 679-9100,http://www.wellmont.org/our-facilities/hospitals-and-medical-centers/mountain-view-regional-medical-center/
2775,6024228,(276) 926-0300,http://www.msha.com/dch.cfm?id=1507
2776,2622205,(703) 558-5000,http://www.virginiahospitalcenter.com/
2777,147123188,(757) 565-0106,www.pavilionwp.com
2778,19123502,(757) 461-4565,www.kempsvillecbh.com
2779,19220176,(703) 777-0800,www.northspringleesburg.com
2780,705089,(802) 674-6711,http://mtascutneyhosp.hitchcock.org/
2781,8423114,(804) 594-7300,http://richmond.bonsecours.com/find-a-facility-st-francis-medical-center.html
2782,11745640,(740) 395-8500,http://www.holzer.org
2783,10241097,(859) 824-8240,http://www.stelizabeth.com
2784,17143907,(740) 942-4631,http://www.harrisoncommunity.com
2785,5829605,(864) 255-7942,http://www.shrinershospitalsforchildren.org/hospitals/locations/greenville.aspx
2786,6429440,(843) 527-7000,http://www.tidelandshealth.org/locations/profile/?id=3
2787,8329576,(843) 652-1001,http://www.tidelandshealth.org/
2788,6529927,(843) 784-8181,http://www.coastalhospital.com
2789,2329020,(803) 432-4311,http://www.kershawhealth.com
2790,2529720,(803) 286-1481,http://www.springsmemorial.com
2791,2229681,(864) 454-6151,http://www.ghs.org/hillcrest
2792,12144830,(419) 435-7734,http://www.promedica.org
2793,15198272,(360) 365-5300,http://www.fairfaxhospital.com/
2794,3429302,(864) 577-7521,http://www.scsdb.org/site/default.aspx?pageid=1
2795,19616335,(814) 333-5000,http://www.mmchs.org
2796,1029512,(843) 454-8576,http://www.marlboroparkhospital.com
2797,8429102,(803) 435-8463,https://www.mcleodhealth.org/mcleod-health-clarendon.html
2798,2729488,(843) 782-2000,http://www.colletonmedical.com
2799,1929621,(864) 512-4801,http://www.anmedhealth.org
2800,4144113,(216) 696-4300,http://www.lutheranhospital.org
2801,5529472,(803) 896-3702,http://www.doc.sc.gov/institutions/lieber.jsp
2802,5329170,(803) 896-6040,http://scvrd.net/individuals/evaluation_center.php
2803,3629203,(803) 935-7100,http://www.state.sc.us/dmh/dir_facilities.htm#mv
2804,8413210,(315) 470-7111,http://www.crouse.org/
2805,729325,(864) 833-9100,http://www.ghs.org/laurens
2806,5629210,(803) 896-9107,http://www.doc.sc.gov/institutions/brci.jsp
2807,10929601,(864) 255-1401,http://greenville.regencyhospital.com/
2808,6829405,(843) 747-5830,http://www.palmettobehavioralhealth.com
2809,5729169,(803) 796-9911,http://www.threeriversbehavioral.org
2810,10829720,(803) 313-3700,http://www.reboundbehavioralhealth.com/
2811,8229926,(843) 689-8206,http://www.hiltonheadregional.com
2812,22177550,(409) 770-6600,http://www.shrinershospitalsforchildren.org/hospitals/locations/galveston.aspx
2813,8629201,(803) 296-5425,http://www.intermedicalhospital.com
2814,8099122,(509) 725-7101,http://www.lincolnhospital.org
2815,6698531,(360) 736-2803,http://www.providence.org
2816,190684117,(801) 272-8000,NOT AVAILABLE
2817,77777094,(832) 227-1000,https://www.texaschildrens.org/departments/texas-childrens-hospital-west-campus
2818,422801,(540) 689-1000,www.rmhonline.com
2819,58875204,(214) 820-9710,http://www.baylorhealth.com/physicianslocations/och/pages/default.aspx
2820,182584041,(801) 543-6703,NOT AVAILABLE
2821,194779934,(281) 292-2450,NOT AVAILABLE
2822,194484403,(801) 475-5254,NOT AVAILABLE
2823,1261364,(815) 673-2311,http://www.stmaryshospital.org
2824,4998520,(360) 537-5000,www.ghchwa.org
2825,185979928,(915) 407-7878,NOT AVAILABLE
2826,192876063,(817) 225-4810,NOT AVAILABLE
2827,1997062,NOT AVAILABLE,www.legacyhealth.org
2828,4097045,NOT AVAILABLE,http://oregon.providence.org/patients/facilities/providence-willamette-falls-medical-center/pages/default.aspx
2829,3997225,NOT AVAILABLE,http://www.providence.org/portland/hospitals
2830,6297123,NOT AVAILABLE,www.tuality.org
2831,2899169,(509) 659-1200,http://www.earh.com
2832,12098052,NOT AVAILABLE,www.ghc.org/
2833,1897210,NOT AVAILABLE,www.legacyhealth.org
2834,3797213,NOT AVAILABLE,http://oregon.providence.org/patients/facilities/providence-portland-medical-center/pages/default.aspx
2835,5097239,NOT AVAILABLE,www.shrinershospitalsforchildren.org  www.shrinershospitalsforchildren.org
2836,4883522,(208) 962-3251,www.smh-cvhc.org
2837,5197381,NOT AVAILABLE,silvertonhealth.org
2838,4283672,(208) 549-0370,www.weisermemorialhospital.org
2839,4697355,NOT AVAILABLE,www.samhealth.org
2840,2514214,(716) 862-1000,http://www.chsbuffalo.org/facilities/hospitals/ssjc
2841,3114141,(716) 592-2871,http://bertrandchaffee.com/
2842,3314225,(716) 891-2400,http://www.chsbuffalo.org/facilities/hospitals/stjosephcampus
2843,3512932,(518) 873-6377,http://www.ech.org
2844,3912078,(518) 725-8621,http://www.nlh.org
2845,4012953,(518) 483-3000,http://www.alicehyde.com
2846,4214020,(585) 343-6030,https://www.rochesterregional.org/locations/hospitals/united-memorial-medical-center/
2847,4313601,(315) 785-4000,http://www.samaritanhealth.com/
2848,4713367,(315) 376-5200,http://www.lcgh.net
2849,5114621,(585) 922-4000,http://www.rochestergeneral.org
2850,5714620,(585) 760-6500,http://www.monroehosp.org/
2851,6611791,(516) 496-6400,http://www.northshorelij.com/hospitals/location/syosset-hospital
2852,6911803,(516) 719-2222,http://www.northshorelij.com/hospitals/location/plainview-hospital
2853,7114094,(716) 514-5700,http://www.enhs.org
2854,7214301,(716) 278-4000,http://www.nfmmc.org
2855,7314120,(716) 694-4500,http://www.kaleidahealth.org/degraff/
2856,7514092,(716) 297-4800,http://www.chsbuffalo.org/facilities/hospitals/mountstmaryshospital
2857,7913502,(315) 431-4384,http://faxtonstlukes.com/
2858,8013413,(315) 624-6000,http://faxtonstlukes.com/
2859,8514432,(315) 462-1311,http://www.cliftonspringshospital.org
2860,9413126,(315) 349-5511,http://www.oswegohealth.org
2861,9513820,(607) 432-2000,http://www.bassett.org/medical/locations/hospitals/ao-fox-hospital/
2862,487109,(505) 344-9478,http://www.healthsouthnewmexico.com
2863,10010993,(845) 786-4000,http://www.helenhayeshospital.org
2864,10210901,(845) 368-5000,http://charity.bonsecours.com/find-a-facility-good-samaritan-hospital.html
2865,3857108,(605) 322-4065,http://www.avera.org/behavioral-health-center/
2866,4840160,(270) 351-9444,http://www.lincolnbehavioral.com
2867,10613613,(315) 764-1711,http://www.massenahospital.org
2868,11012304,(518) 382-2000,http://www.ellismedicine.org/locations/ellis-health-center.aspx
2869,1660085,(847) 249-3900,http://www.vistahealth.com
2870,15498065,(425) 831-2300,snoqualmiehospital.org
2871,5261350,(815) 433-3100,http://www.ottawaregional.org
2872,11261354,(815) 223-3300,http://www.ivch.org
2873,11312309,(518) 346-9400,http://www.bellevuewoman.org/locations/bellevue-womans-center.aspx
2874,1821239,(443) 444-3902,http://www.goodsam-md.org
2875,3621229,(410) 368-2101,http://www.stagnes.org
2876,4921218,(410) 554-2227,http://www.unionmemorial.org
2877,1103833,(603) 778-7311,http://www.ehr.org
2878,12511507,(631) 474-6600,http://www.stcharles.org/
2879,2341041,(606) 849-2351,http://www.flemingcountyhospital.org
2880,1240503,(859) 260-6100,https://www.baptisthealth.com/lexington/pages/default.aspx
2881,12714850,(607) 274-4011,http://www.cayugamed.org/
2882,12912723,(845) 887-5530,http://www.crmcny.org
2883,13312801,(518) 926-1000,http://www.glensfallshospital.org
2884,1940508,(859) 246-8000,http://ukhealthcare.uky.edu/esh/
2885,14210549,(914) 666-1303,http://www.nwhc.net
2886,15510461,(718) 518-2000,http://www.calvaryhospital.org
2887,3921802,(410) 543-4000,http://www.deershead.org
2888,3241031,(859) 234-2300,http://www.harrisonmemhosp.com
2889,18010021,(212) 606-1236,http://www.hss.edu
2890,18210029,(212) 423-8993,http://www.nyc.gov/html/hhc/mhc/html/home/home.shtml
2891,18410003,(212) 979-4000,http://www.nyee.edu
2892,18710001,(212) 241-7005,http://www.mountsinai.org
2893,19511432,(718) 883-2350,http://www.nyc.gov/html/hhc/qhc/html/home/home.shtml
2894,8062901,(618) 549-0721,http://www.sih.net
2895,8260970,(815) 432-5201,http://www.iroquoismemorial.com
2896,11342211,(270) 522-3215,http://www.trigghospital.org
2897,9642104,(270) 782-6900,http://www.skyrehab.com
2898,20011375,(516) 562-4060,https://www.northwell.edu/find-care/locations/long-island-jewish-forest-hills
2899,20211206,(718) 388-5889,http://www.nyc.gov/html/hhc
2900,20914209,(716) 568-3600,http://www.kaleidahealth.org/suburban/
2901,113912204,(518) 471-3221,http://www.nehealth.com/medical_care/amh/
2902,114611203,(718) 604-5000,http://www.kingsbrook.org/
2903,114710011,NOT AVAILABLE,NOT AVAILABLE
2904,114811040,(718) 470-7764,https://www.northwell.edu/find-care/locations/long-island-jewish-medical-center
2905,115210550,(914) 361-6100,http://montefiorehs.org/landing.cfm?id=17
2906,5441749,(606) 672-2901,http://www.frontiernursing.org
2907,115511102,(718) 932-1000,http://www.mshq.org/
2908,116213211,NOT AVAILABLE,https://crouse.org
2909,116313421,(315) 363-6000,www.oneidahealthcare.org
2910,2420706,(301) 552-8085,http://www.dchweb.org
2911,117211777,(631) 473-1320,http://www.matherhospital.org/
2912,117612084,(518) 452-6700,http://www.sphcs.org/inpatientrehabilitation
2913,1662321,(217) 357-8500,http://www.mhtlc.org
2914,14261530,(309) 467-2371,http://www.advocatehealth.com/eureka/
2915,3561108,(815) 381-8548,http://www.healthsouth.com
2916,117814626,(585) 723-7000,https://www.rochesterregional.org/locations/hospitals/unity-hospital/
2917,662948,(618) 942-2171,http://www.sih.net
2918,117914611,(585) 723-7000,https://www.rochesterregional.org/locations/rochester/unity-psychiatric-emergency-center-and-inpatient-mental-health-services/
2919,620650,(301) 475-6001,http://www.medstarstmarys.org
2920,118110461,(718) 904-2000,http://www.montefiore.org/
2921,118413838,(607) 561-2021,http://www.bassett.org/medical/locations/hospitals/tri-town-regional-hospital
2922,4562959,(618) 997-5311,http://www.marion.va.gov
2923,2108015,(609) 893-6611,http://www.deborah.org
2924,2061081,(815) 625-0400,http://www.cghmc.com
2925,119014020,(585) 343-6030,https://www.rochesterregional.org/locations/hospitals/united-memorial-medical-center/
2926,119111203,(718) 270-2401,http://www.downstate.edu/uhb/
2927,119410016,(212) 263-5500,http://nyulangone.org/locations/tisch-hospital
2928,119710701,(914) 964-4444,http://www.riversidehealth.org/facilities/andrus.aspx
2929,120010701,(914) 378-7000,http://www.saintjosephs.org/
2930,120210304,NOT AVAILABLE,NOT AVAILABLE
2931,121514081,(716) 951-7000,http://tlchealth.org/
2932,121614901,(607) 733-6541,https://www.arnothealth.org/st-josephs-hospital
2933,9814020,NOT AVAILABLE,www.buffalo.va.gov/
2934,10710010,NOT AVAILABLE,http://www.nyharbor.va.gov/
2935,9912208,NOT AVAILABLE,http://www.albany.va.gov/
2936,121210003,(212) 420-2873,http://www.bethisraelny.org/
2937,25514209,(716) 886-8200,https://www.brylin.com/
2938,11508210,(609) 463-2000,http://www.caperegional.com
2939,25611701,(631) 608-5100,http://www.longislandhome.org/
2940,13761036,(815) 777-1340,http://www.midwestmedicalcenter.org
2941,11211425,(718) 526-1000,http://www.nyharbor.va.gov/
2942,11842633,(606) 348-9343,http://www.waynehospital.org
2943,340701,(606) 528-1212,http://www.baptistregional.com/
2944,4640906,(606) 546-4175,http://www.arh.org/locations/barbourville.aspx
2945,9240741,(606) 878-6520,http://www.sjhlex.org/system-locations-saint-joseph-london-london-ky-hospital
2946,11241230,(606) 638-9451,http://www.threeriversmedicalcenter.com
2947,10811768,(631) 261-4400,http://www.northport.va.gov/
2948,120794,(410) 724-3001,http://www.dhmh.state.md.us/perkins/
2949,221044,(410) 740-7710,http://www.hcgh.org
2950,321041,(443) 364-5500,http://www.sheppardpratt.org/sp_htmlcode/sp_locations/sp_loc_hc_ellicot.aspx
2951,5479830,(432) 837-3447,http://www.bigbendhealthcare.com
2952,16579323,(806) 592-2121,http://www.ych.us
2953,22476528,(254) 865-8251,http://www.cmhos.org
2954,24079520,(325) 576-3646,NOT AVAILABLE
2955,32178119,(830) 583-3401,http://www.okmh.org/
2956,36578648,(830) 875-7000,http://www.seton.net/locations/edgar_davis/
2957,5421204,(410) 938-3401,http://www.sheppardpratt.org/sp_htmlcode/sp_locations/sp_loc_balt_sp.aspx
2958,5321204,(410) 337-1000,http://www.sjmcmd.org
2959,14162274,(618) 357-2187,http://pvillehosp.org/
