objectid,id,source,sourcedate,val_method,val_date
1761,22634748,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1762,10202135,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,8/16/2019 0:00,IMAGERY,8/1/2016 0:00
1763,92151334,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/15/2016 0:00
1764,93052040,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/15/2016 0:00
1765,93950616,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/15/2016 0:00
1766,21532808,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,3/12/2014 0:00
1767,6333950,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1768,36533578,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,4/13/2016 0:00
1769,36833544,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,4/13/2016 0:00
1770,41233136,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1771,36933543,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,4/13/2016 0:00
1772,32533880,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1773,13652627,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/15/2016 0:00
1774,7250201,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/19/2016 0:00
1775,6150248,ftp://ftp.igsb.uiowa.edu/gis_library/ia_state/infrastructure/,6/5/2012 0:00,IMAGERY,4/19/2016 0:00
1776,4850501,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/15/2016 0:00
1777,94650126,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY,4/15/2016 0:00
1778,95052205,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/15/2016 0:00
1779,10450219,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY,4/18/2016 0:00
1780,17351250,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/2019 0:00,IMAGERY/OTHER,4/18/2016 0:00
1781,1783276,http://healthandwelfare.idaho.gov/portals/0/medical/licensingcertification/alphahospital.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1782,155983647,http://healthandwelfare.idaho.gov/portals/0/medical/licensingcertification/alphahospital.pdf,8/9/2019 0:00,IMAGERY/OTHER,5/30/2015 0:00
1783,9547303,http://www.in.gov/isdh/reports/qamis/hosdir,8/16/2019 0:00,IMAGERY,3/12/2014 0:00
1784,11002138,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,8/16/2019 0:00,IMAGERY,8/1/2016 0:00
1785,13501085,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,8/16/2019 0:00,IMAGERY,8/2/2016 0:00
1786,3267526,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
1787,5766439,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
1788,7467068,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/16/2020 0:00
1789,6766112,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
1790,6067951,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
1791,1167042,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY,4/17/2020 0:00
1792,921287,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1793,771832,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,3/12/2014 0:00
1794,8272923,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1795,6054221,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1796,8172019,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY,2/10/2014 0:00
1797,3472401,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1798,3672401,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,3/12/2014 0:00
1799,971635,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1800,5272315,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY,2/10/2014 0:00
1801,5600000,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1802,9154568,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1803,4071822,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,9/19/2013 0:00
1804,150654154,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
1805,13772903,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,3/9/2016 0:00
1806,6285741,http://www.azdhs.gov/als/databases/,8/11/2019 0:00,IMAGERY,12/10/2013 0:00
1807,7742041,http://chfs.ky.gov/os/oig/directories.htm,8/1/2012 0:00,IMAGERY/OTHER,2/10/2014 0:00
1808,3042701,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1809,3541017,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY/OTHER,12/18/2013 0:00
1810,7242347,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
1811,61672703,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,8/8/2019 0:00,IMAGERY/OTHER,11/18/2014 0:00
1812,8381050,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,8/13/2019 0:00,IMAGERY,5/1/2020 0:00
1813,155080909,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,7/10/2016 0:00,IMAGERY/OTHER,5/1/2020 0:00
1814,9902478,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,8/16/2019 0:00,IMAGERY/OTHER,8/1/2016 0:00
1815,11102021,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,8/16/2019 0:00,IMAGERY,8/1/2016 0:00
1816,103221207,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY/OTHER,2/27/2015 0:00
1817,103921014,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY/OTHER,2/27/2015 0:00
1818,3221817,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1819,4021801,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,12/12/2013 0:00
1820,3704101,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,8/13/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1821,7749037,https://www.va.gov/directory/guide/allstate.asp,9/26/2019 0:00,IMAGERY/OTHER,5/22/2015 0:00
1822,8448884,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1823,7549781,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1824,6949221,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1825,2548915,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1826,1748658,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1827,11749417,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1828,9848033,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1829,10848075,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,1/30/2014 0:00
1830,2749085,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1831,3149120,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1832,3349036,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1833,549017,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1834,13648867,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1835,13748726,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1836,14248106,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1837,14348118,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1838,2848910,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1839,14748124,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1840,14848235,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1841,15048230,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1842,15148201,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY/OTHER,1/27/2014 0:00
1843,6249519,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1844,5549935,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1845,7849849,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1846,62,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY/OTHER,5/21/2015 0:00
1847,16648234,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1848,12555604,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,1/3/2014 0:00
1849,4549770,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1850,1838851,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY,4/29/2020 0:00
1851,12356307,http://www.health.state.mn.us/divs/fpc/directory/fpcdir.html,8/6/2012 0:00,IMAGERY,2/10/2014 0:00
1852,11856636,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1853,2656308,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
1854,1955103,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1855,2055109,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1856,13455063,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,1/7/2014 0:00
1857,14256762,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY/OTHER,8/12/2016 0:00
1858,14556701,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY/OTHER,8/12/2016 0:00
1859,6456187,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1860,7656101,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1861,7864801,http://gis.dhss.mo.gov/website/ags_healthfacility/healthfacility.html,2/15/2013 0:00,IMAGERY/OTHER,2/10/2014 0:00
1862,4264131,http://health.mo.gov/safety/healthservregs/directories.php,8/1/2016 0:00,IMAGERY/OTHER,9/20/2013 0:00
1863,5564133,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1864,16164772,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1865,364506,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,3/12/2014 0:00
1866,14163128,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1867,2265804,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1868,8463125,https://www.va.gov/directory/guide/allstate.asp,9/26/2019 0:00,IMAGERY/OTHER,5/22/2015 0:00
1869,2764735,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1870,5460625,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,2/10/2014 0:00
1871,4365233,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1872,12663044,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1873,13763133,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1874,188586336,http://www.azdhs.gov/als/databases/,9/17/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
1875,18164116,http://health.mo.gov/safety/healthservregs/directories.php,8/9/2019 0:00,IMAGERY/OTHER,8/15/2016 0:00
1876,4859101,http://dphhs.mt.gov/qad/healthcarefacilitieslist,8/9/2019 0:00,IMAGERY,4/21/2020 0:00
1877,189219963,http://www.dhss.delaware.gov/dhss/dltcrp/ohflcmain.html,8/15/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
1878,11639194,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY,4/29/2020 0:00
1879,2639653,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY,4/29/2020 0:00
1880,195696859,https://data.hawaii.gov/health/hospitals-in-hawaii/rwns-g4bn/data,9/19/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
1881,13354871,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1882,151854020,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
1883,10953185,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1884,2254303,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1885,15354449,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1886,354868,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
1887,5838935,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY,4/29/2020 0:00
1888,187249016,"https://www.michigan.gov/lara/0,4601,7-154-89334_72600_73835---,00.html",10/17/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
1889,2759644,http://dphhs.mt.gov/qad/healthcarefacilitieslist,8/9/2019 0:00,IMAGERY/OTHER,4/21/2020 0:00
1890,12238701,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/29/2020 0:00
1891,12339735,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/29/2020 0:00
1892,12439631,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/29/2020 0:00
1893,12539466,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,8/9/2019 0:00,IMAGERY/OTHER,4/29/2020 0:00
1894,2128233,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1895,3127889,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,10/1/2013 0:00
1896,11228690,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,7/3/2012 0:00,IMAGERY/OTHER,2/10/2014 0:00
1897,7727886,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1898,4528256,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1899,3328335,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1900,7427870,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY,2/10/2014 0:00
1901,6127611,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1902,4928557,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,9/30/2013 0:00
1903,7028601,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,10/1/2013 0:00
1904,11427511,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1905,9828139,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1906,9928329,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1907,3828645,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY,2/10/2014 0:00
1908,5927028,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,1/25/2016 0:00,IMAGERY/OTHER,5/9/2019 0:00
1909,8028301,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1910,9027293,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1911,5728561,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1912,10428002,https://www2.ncdhhs.gov/dhsr/reports.htm,8/10/2019 0:00,IMAGERY,2/10/2014 0:00
1913,1358540,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1914,1458575,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1915,4958206,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY/OTHER,2/11/2014 0:00
1916,3458730,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1917,3558270,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1918,1858254,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
1919,32334972,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1920,10832703,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1921,6645679,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,4/27/2020 0:00,IMAGERY,2/3/2014 0:00
1922,29732803,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1923,11434747,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1924,29834741,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1925,2158054,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
1926,22434748,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1927,17932960,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1928,21933774,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1929,24534698,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,3/12/2014 0:00
1930,30433707,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,11/5/2013 0:00
1931,43333764,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1932,12333852,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1933,17233870,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1934,20133611,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,11/5/2013 0:00
1935,25233609,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,11/5/2013 0:00
1936,2897232,https://data.oregon.gov/dataset/oregon-hospitals-map-2008-09-20/urjx-x2zf,7/18/2012 0:00,IMAGERY/OTHER,3/12/2014 0:00
1937,39833606,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
1938,16933440,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,11/5/2013 0:00
1939,2203801,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY/OTHER,8/22/2016 0:00
1940,123645801,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,4/27/2020 0:00,IMAGERY/OTHER,3/10/2015 0:00
1941,40433615,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,11/5/2013 0:00
1942,6934240,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/2019 0:00,IMAGERY,2/10/2014 0:00
